,Frame Number,Time Stamp (ms),Buffer Index
90731,90731,3050202,0
90732,90732,3050232,0
90733,90733,3050266,0
90734,90734,3050300,0
90735,90735,3050332,0
90736,90736,3050367,0
90737,90737,3050400,0
90738,90738,3050434,0
90739,90739,3050471,0
90740,90740,3050500,0
90741,90741,3050536,0
90742,90742,3050568,0
90743,90743,3050602,0
90744,90744,3050638,0
90745,90745,3050669,0
90746,90746,3050702,0
90747,90747,3050738,0
90748,90748,3050769,0
90749,90749,3050806,0
90750,90750,3050836,0
90751,90751,3050871,0
90752,90752,3050905,0
90753,90753,3050937,0
90754,90754,3050973,0
90755,90755,3051004,0
90756,90756,3051039,0
90757,90757,3051074,0
90758,90758,3051105,0
90759,90759,3051140,0
90760,90760,3051173,0
90761,90761,3051207,0
90762,90762,3051242,0
90763,90763,3051273,0
90764,90764,3051307,0
90765,90765,3051343,0
90766,90766,3051374,0
90767,90767,3051411,0
90768,90768,3051442,0
90769,90769,3051475,0
90770,90770,3051512,0
90771,90771,3051542,0
90772,90772,3051576,0
90773,90773,3051610,0
90774,90774,3051644,0
90775,90775,3051680,0
90776,90776,3051710,0
90777,90777,3051745,0
90778,90778,3051780,0
90779,90779,3051811,0
90780,90780,3051846,0
90781,90781,3051878,0
90782,90782,3051913,0
90783,90783,3051949,0
90784,90784,3051979,0
90785,90785,3052014,0
90786,90786,3052047,0
90787,90787,3052080,0
90788,90788,3052116,0
90789,90789,3052147,0
90790,90790,3052181,0
90791,90791,3052216,0
90792,90792,3052250,0
90793,90793,3052283,0
90794,90794,3052315,0
90795,90795,3052348,0
90796,90796,3052385,0
90797,90797,3052416,0
90798,90798,3052452,0
90799,90799,3052483,0
90800,90800,3052517,0
90801,90801,3052554,0
90802,90802,3052584,0
90803,90803,3052619,0
90804,90804,3052653,0
90805,90805,3052685,0
90806,90806,3052722,0
90807,90807,3052752,0
90808,90808,3052785,0
90809,90809,3052821,0
90810,90810,3052853,0
90811,90811,3052888,0
90812,90812,3052921,0
90813,90813,3052954,0
90814,90814,3052990,0
90815,90815,3053021,0
90816,90816,3053056,0
90817,90817,3053090,0
90818,90818,3053122,0
90819,90819,3053160,0
90820,90820,3053189,0
90821,90821,3053226,0
90822,90822,3053258,0
90823,90823,3053290,0
90824,90824,3053325,0
90825,90825,3053357,0
90826,90826,3053390,0
90827,90827,3053426,0
90828,90828,3053458,0
90829,90829,3053495,0
90830,90830,3053525,0
90831,90831,3053558,0
90832,90832,3053595,0
90833,90833,3053626,0
90834,90834,3053660,0
90835,90835,3053695,0
90836,90836,3053727,0
90837,90837,3053762,0
90838,90838,3053794,0
90839,90839,3053828,0
90840,90840,3053865,0
90841,90841,3053895,0
90842,90842,3053929,0
90843,90843,3053962,0
90844,90844,3053995,0
90845,90845,3054033,0
90846,90846,3054063,0
90847,90847,3054098,0
90848,90848,3054132,0
90849,90849,3054165,0
90850,90850,3054200,0
90851,90851,3054231,0
90852,90852,3054264,0
90853,90853,3054299,0
90854,90854,3054333,0
90855,90855,3054368,0
90856,90856,3054399,0
90857,90857,3054433,0
90858,90858,3054468,0
90859,90859,3054500,0
90860,90860,3054535,0
90861,90861,3054567,0
90862,90862,3054601,0
90863,90863,3054638,0
90864,90864,3054668,0
90865,90865,3054704,0
90866,90866,3054736,0
90867,90867,3054768,0
90868,90868,3054805,0
90869,90869,3054836,0
90870,90870,3054869,0
90871,90871,3054904,0
90872,90872,3054937,0
90873,90873,3054973,0
90874,90874,3055004,0
90875,90875,3055039,0
90876,90876,3055074,0
90877,90877,3055104,0
90878,90878,3055140,0
90879,90879,3055172,0
90880,90880,3055206,0
90881,90881,3055243,0
90882,90882,3055272,0
90883,90883,3055307,0
90884,90884,3055342,0
90885,90885,3055374,0
90886,90886,3055409,0
90887,90887,3055441,0
90888,90888,3055475,0
90889,90889,3055511,0
90890,90890,3055541,0
90891,90891,3055577,0
90892,90892,3055609,0
90893,90893,3055642,0
90894,90894,3055679,0
90895,90895,3055710,0
90896,90896,3055744,0
90897,90897,3055778,0
90898,90898,3055810,0
90899,90899,3055847,0
90900,90900,3055877,0
90901,90901,3055911,0
90902,90902,3055947,0
90903,90903,3055978,0
90904,90904,3056015,0
90905,90905,3056046,0
90906,90906,3056080,0
90907,90907,3056115,0
90908,90908,3056146,0
90909,90909,3056182,0
90910,90910,3056215,0
90911,90911,3056248,0
90912,90912,3056282,0
90913,90913,3056314,0
90914,90914,3056348,0
90915,90915,3056385,0
90916,90916,3056415,0
90917,90917,3056452,0
90918,90918,3056483,0
90919,90919,3056518,0
90920,90920,3056553,0
90921,90921,3056583,0
90922,90922,3056619,0
90923,90923,3056651,0
90924,90924,3056684,0
90925,90925,3056721,0
90926,90926,3056751,0
90927,90927,3056786,0
90928,90928,3056821,0
90929,90929,3056852,0
90930,90930,3056889,0
90931,90931,3056920,0
90932,90932,3056952,0
90933,90933,3056989,0
90934,90934,3057020,0
90935,90935,3057055,0
90936,90936,3057088,0
90937,90937,3057122,0
90938,90938,3057158,0
90939,90939,3057189,0
90940,90940,3057223,0
90941,90941,3057258,0
90942,90942,3057289,0
90943,90943,3057327,0
90944,90944,3057357,0
90945,90945,3057391,0
90946,90946,3057426,0
90947,90947,3057457,0
90948,90948,3057493,0
90949,90949,3057524,0
90950,90950,3057558,0
90951,90951,3057595,0
90952,90952,3057626,0
90953,90953,3057661,0
90954,90954,3057693,0
90955,90955,3057726,0
90956,90956,3057763,0
90957,90957,3057793,0
90958,90958,3057827,0
90959,90959,3057862,0
90960,90960,3057894,0
90961,90961,3057931,0
90962,90962,3057962,0
90963,90963,3057997,0
90964,90964,3058031,0
90965,90965,3058062,0
90966,90966,3058097,0
90967,90967,3058129,0
90968,90968,3058164,0
90969,90969,3058200,0
90970,90970,3058230,0
90971,90971,3058264,0
90972,90972,3058299,0
90973,90973,3058331,0
90974,90974,3058367,0
90975,90975,3058398,0
90976,90976,3058433,0
90977,90977,3058467,0
90978,90978,3058499,0
90979,90979,3058535,0
90980,90980,3058567,0
90981,90981,3058600,0
90982,90982,3058636,0
90983,90983,3058667,0
90984,90984,3058701,0
90985,90985,3058735,0
90986,90986,3058769,0
90987,90987,3058804,0
90988,90988,3058834,0
90989,90989,3058869,0
90990,90990,3058904,0
90991,90991,3058936,0
90992,90992,3058972,0
90993,90993,3059003,0
90994,90994,3059037,0
90995,90995,3059073,0
90996,90996,3059103,0
90997,90997,3059140,0
90998,90998,3059171,0
90999,90999,3059207,0
91000,91000,3059241,3
91001,91001,3059272,3
91002,91002,3059305,2
91003,91003,3059345,2
91004,91004,3059377,1
91005,91005,3059411,0
91006,91006,3059440,0
91007,91007,3059475,0
91008,91008,3059510,0
91009,91009,3059540,0
91010,91010,3059575,0
91011,91011,3059608,0
91012,91012,3059641,0
91013,91013,3059679,0
91014,91014,3059708,0
91015,91015,3059744,0
91016,91016,3059777,0
91017,91017,3059810,0
91018,91018,3059845,0
91019,91019,3059877,0
91020,91020,3059911,0
91021,91021,3059946,0
91022,91022,3059978,0
91023,91023,3060015,0
91024,91024,3060045,0
91025,91025,3060078,0
91026,91026,3060114,0
91027,91027,3060145,0
91028,91028,3060180,0
91029,91029,3060214,0
91030,91030,3060247,0
91031,91031,3060283,0
91032,91032,3060314,0
91033,91033,3060348,0
91034,91034,3060383,0
91035,91035,3060414,0
91036,91036,3060451,0
91037,91037,3060481,0
91038,91038,3060516,0
91039,91039,3060551,0
91040,91040,3060583,0
91041,91041,3060620,0
91042,91042,3060651,0
91043,91043,3060684,0
91044,91044,3060720,0
91045,91045,3060751,0
91046,91046,3060785,0
91047,91047,3060820,0
91048,91048,3060851,0
91049,91049,3060886,0
91050,91050,3060919,0
91051,91051,3060952,0
91052,91052,3060989,0
91053,91053,3061020,0
91054,91054,3061054,0
91055,91055,3061086,0
91056,91056,3061122,0
91057,91057,3061156,0
91058,91058,3061188,0
91059,91059,3061224,0
91060,91060,3061256,0
91061,91061,3061289,0
91062,91062,3061326,0
91063,91063,3061356,0
91064,91064,3061391,0
91065,91065,3061424,0
91066,91066,3061457,0
91067,91067,3061494,0
91068,91068,3061523,0
91069,91069,3061557,0
91070,91070,3061594,0
91071,91071,3061625,0
91072,91072,3061659,0
91073,91073,3061691,0
91074,91074,3061725,0
91075,91075,3061762,0
91076,91076,3061793,0
91077,91077,3061828,0
91078,91078,3061861,0
91079,91079,3061893,0
91080,91080,3061929,0
91081,91081,3061961,0
91082,91082,3061995,0
91083,91083,3062030,0
91084,91084,3062062,0
91085,91085,3062096,0
91086,91086,3062128,0
91087,91087,3062163,0
91088,91088,3062199,0
91089,91089,3062229,0
91090,91090,3062263,0
91091,91091,3062297,0
91092,91092,3062330,0
91093,91093,3062369,0
91094,91094,3062397,0
91095,91095,3062433,0
91096,91096,3062466,0
91097,91097,3062498,0
91098,91098,3062535,0
91099,91099,3062565,0
91100,91100,3062599,0
91101,91101,3062634,0
91102,91102,3062667,0
91103,91103,3062702,0
91104,91104,3062733,0
91105,91105,3062768,0
91106,91106,3062803,0
91107,91107,3062833,0
91108,91108,3062868,0
91109,91109,3062903,0
91110,91110,3062936,0
91111,91111,3062973,0
91112,91112,3063002,0
91113,91113,3063036,0
91114,91114,3063072,0
91115,91115,3063103,0
91116,91116,3063139,0
91117,91117,3063170,0
91118,91118,3063204,0
91119,91119,3063240,0
91120,91120,3063271,0
91121,91121,3063307,0
91122,91122,3063340,0
91123,91123,3063373,0
91124,91124,3063408,0
91125,91125,3063439,0
91126,91126,3063473,0
91127,91127,3063508,0
91128,91128,3063540,0
91129,91129,3063577,0
91130,91130,3063607,0
91131,91131,3063642,0
91132,91132,3063677,0
91133,91133,3063708,0
91134,91134,3063743,0
91135,91135,3063775,0
91136,91136,3063809,0
91137,91137,3063846,0
91138,91138,3063876,0
91139,91139,3063911,0
91140,91140,3063945,0
91141,91141,3063977,0
91142,91142,3064013,0
91143,91143,3064044,0
91144,91144,3064078,0
91145,91145,3064115,0
91146,91146,3064146,0
91147,91147,3064181,0
91148,91148,3064212,0
91149,91149,3064246,0
91150,91150,3064282,0
91151,91151,3064313,0
91152,91152,3064348,0
91153,91153,3064382,0
91154,91154,3064413,0
91155,91155,3064450,0
91156,91156,3064482,0
91157,91157,3064515,0
91158,91158,3064550,0
91159,91159,3064582,0
91160,91160,3064618,0
91161,91161,3064650,0
91162,91162,3064683,0
91163,91163,3064720,0
91164,91164,3064751,0
91165,91165,3064787,0
91166,91166,3064818,0
91167,91167,3064852,0
91168,91168,3064888,0
91169,91169,3064918,0
91170,91170,3064951,0
91171,91171,3064986,0
91172,91172,3065019,0
91173,91173,3065055,0
91174,91174,3065087,0
91175,91175,3065121,0
91176,91176,3065155,0
91177,91177,3065187,0
91178,91178,3065223,0
91179,91179,3065255,0
91180,91180,3065288,0
91181,91181,3065324,0
91182,91182,3065354,0
91183,91183,3065390,0
91184,91184,3065423,0
91185,91185,3065456,0
91186,91186,3065491,0
91187,91187,3065523,0
91188,91188,3065556,0
91189,91189,3065591,0
91190,91190,3065624,0
91191,91191,3065660,0
91192,91192,3065691,0
91193,91193,3065727,0
91194,91194,3065760,0
91195,91195,3065791,0
91196,91196,3065829,0
91197,91197,3065861,0
91198,91198,3065893,0
91199,91199,3065930,0
91200,91200,3065959,0
91201,91201,3065995,0
91202,91202,3066030,0
91203,91203,3066060,0
91204,91204,3066097,0
91205,91205,3066127,0
91206,91206,3066161,0
91207,91207,3066198,0
91208,91208,3066228,0
91209,91209,3066263,0
91210,91210,3066296,0
91211,91211,3066329,0
91212,91212,3066366,0
91213,91213,3066397,0
91214,91214,3066432,0
91215,91215,3066465,0
91216,91216,3066497,0
91217,91217,3066534,0
91218,91218,3066565,0
91219,91219,3066599,0
91220,91220,3066635,0
91221,91221,3066665,0
91222,91222,3066701,0
91223,91223,3066733,0
91224,91224,3066767,0
91225,91225,3066802,0
91226,91226,3066834,0
91227,91227,3066868,0
91228,91228,3066901,0
91229,91229,3066934,0
91230,91230,3066971,0
91231,91231,3067002,0
91232,91232,3067036,0
91233,91233,3067071,0
91234,91234,3067102,0
91235,91235,3067138,0
91236,91236,3067170,0
91237,91237,3067203,0
91238,91238,3067240,0
91239,91239,3067270,0
91240,91240,3067306,0
91241,91241,3067339,0
91242,91242,3067371,0
91243,91243,3067409,0
91244,91244,3067439,0
91245,91245,3067473,0
91246,91246,3067507,0
91247,91247,3067539,0
91248,91248,3067575,0
91249,91249,3067606,0
91250,91250,3067640,0
91251,91251,3067677,0
91252,91252,3067707,0
91253,91253,3067744,0
91254,91254,3067775,0
91255,91255,3067809,0
91256,91256,3067844,0
91257,91257,3067876,0
91258,91258,3067911,0
91259,91259,3067944,0
91260,91260,3067976,0
91261,91261,3068015,0
91262,91262,3068044,0
91263,91263,3068078,0
91264,91264,3068113,0
91265,91265,3068144,0
91266,91266,3068181,0
91267,91267,3068212,0
91268,91268,3068248,0
91269,91269,3068282,0
91270,91270,3068313,0
91271,91271,3068349,0
91272,91272,3068382,0
91273,91273,3068415,0
91274,91274,3068450,0
91275,91275,3068480,0
91276,91276,3068514,0
91277,91277,3068550,0
91278,91278,3068581,0
91279,91279,3068619,0
91280,91280,3068648,0
91281,91281,3068683,0
91282,91282,3068717,0
91283,91283,3068749,0
91284,91284,3068785,0
91285,91285,3068817,0
91286,91286,3068849,0
91287,91287,3068887,0
91288,91288,3068918,0
91289,91289,3068952,0
91290,91290,3068985,0
91291,91291,3069018,0
91292,91292,3069053,0
91293,91293,3069086,0
91294,91294,3069119,0
91295,91295,3069154,0
91296,91296,3069186,0
91297,91297,3069223,0
91298,91298,3069253,0
91299,91299,3069288,0
91300,91300,3069323,0
91301,91301,3069354,0
91302,91302,3069389,0
91303,91303,3069422,0
91304,91304,3069455,0
91305,91305,3069491,0
91306,91306,3069522,0
91307,91307,3069556,0
91308,91308,3069591,0
91309,91309,3069623,0
91310,91310,3069658,0
91311,91311,3069690,0
91312,91312,3069724,0
91313,91313,3069760,0
91314,91314,3069791,0
91315,91315,3069826,0
91316,91316,3069858,0
91317,91317,3069891,0
91318,91318,3069928,0
91319,91319,3069959,0
91320,91320,3069994,0
91321,91321,3070028,0
91322,91322,3070060,0
91323,91323,3070097,0
91324,91324,3070127,0
91325,91325,3070164,0
91326,91326,3070197,0
91327,91327,3070228,0
91328,91328,3070265,0
91329,91329,3070295,0
91330,91330,3070329,0
91331,91331,3070365,0
91332,91332,3070396,0
91333,91333,3070432,0
91334,91334,3070464,0
91335,91335,3070497,0
91336,91336,3070534,0
91337,91337,3070564,0
91338,91338,3070598,0
91339,91339,3070633,0
91340,91340,3070664,0
91341,91341,3070702,0
91342,91342,3070733,0
91343,91343,3070767,0
91344,91344,3070801,0
91345,91345,3070833,0
91346,91346,3070870,0
91347,91347,3070901,0
91348,91348,3070934,0
91349,91349,3070970,0
91350,91350,3071001,0
91351,91351,3071035,0
91352,91352,3071070,0
91353,91353,3071102,0
91354,91354,3071138,0
91355,91355,3071169,0
91356,91356,3071203,0
91357,91357,3071239,0
91358,91358,3071270,0
91359,91359,3071304,0
91360,91360,3071336,0
91361,91361,3071371,0
91362,91362,3071407,0
91363,91363,3071437,0
91364,91364,3071472,0
91365,91365,3071507,0
91366,91366,3071537,0
91367,91367,3071576,0
91368,91368,3071606,0
91369,91369,3071640,0
91370,91370,3071674,0
91371,91371,3071706,0
91372,91372,3071742,0
91373,91373,3071773,0
91374,91374,3071807,0
91375,91375,3071844,0
91376,91376,3071874,0
91377,91377,3071911,0
91378,91378,3071944,0
91379,91379,3071976,0
91380,91380,3072012,0
91381,91381,3072043,0
91382,91382,3072077,0
91383,91383,3072112,0
91384,91384,3072145,0
91385,91385,3072180,0
91386,91386,3072211,0
91387,91387,3072246,0
91388,91388,3072280,0
91389,91389,3072312,0
91390,91390,3072348,0
91391,91391,3072379,0
91392,91392,3072413,0
91393,91393,3072449,0
91394,91394,3072480,0
91395,91395,3072515,0
91396,91396,3072547,0
91397,91397,3072580,0
91398,91398,3072616,0
91399,91399,3072648,0
91400,91400,3072681,0
91401,91401,3072717,0
91402,91402,3072748,0
91403,91403,3072786,0
91404,91404,3072816,0
91405,91405,3072850,0
91406,91406,3072885,0
91407,91407,3072916,0
91408,91408,3072951,0
91409,91409,3072984,0
91410,91410,3073017,0
91411,91411,3073054,0
91412,91412,3073085,0
91413,91413,3073120,0
91414,91414,3073154,0
91415,91415,3073186,0
91416,91416,3073221,0
91417,91417,3073253,0
91418,91418,3073287,0
91419,91419,3073323,0
91420,91420,3073353,0
91421,91421,3073390,0
91422,91422,3073420,0
91423,91423,3073454,0
91424,91424,3073491,0
91425,91425,3073522,0
91426,91426,3073557,0
91427,91427,3073590,0
91428,91428,3073623,0
91429,91429,3073658,0
91430,91430,3073689,0
91431,91431,3073723,0
91432,91432,3073759,0
91433,91433,3073790,0
91434,91434,3073825,0
91435,91435,3073857,0
91436,91436,3073892,0
91437,91437,3073927,1
91438,91438,3073961,1
91439,91439,3073999,0
91440,91440,3074027,0
91441,91441,3074059,0
91442,91442,3074096,0
91443,91443,3074126,0
91444,91444,3074162,0
91445,91445,3074195,0
91446,91446,3074227,0
91447,91447,3074265,0
91448,91448,3074294,0
91449,91449,3074329,0
91450,91450,3074364,0
91451,91451,3074395,0
91452,91452,3074430,0
91453,91453,3074462,0
91454,91454,3074496,0
91455,91455,3074534,0
91456,91456,3074563,0
91457,91457,3074598,0
91458,91458,3074633,0
91459,91459,3074664,0
91460,91460,3074701,0
91461,91461,3074732,0
91462,91462,3074766,0
91463,91463,3074800,0
91464,91464,3074833,0
91465,91465,3074870,0
91466,91466,3074899,0
91467,91467,3074934,0
91468,91468,3074969,0
91469,91469,3075001,0
91470,91470,3075035,0
91471,91471,3075068,0
91472,91472,3075101,0
91473,91473,3075138,0
91474,91474,3075168,0
91475,91475,3075203,0
91476,91476,3075237,0
91477,91477,3075270,0
91478,91478,3075306,0
91479,91479,3075337,0
91480,91480,3075371,0
91481,91481,3075406,0
91482,91482,3075438,0
91483,91483,3075473,0
91484,91484,3075504,0
91485,91485,3075538,0
91486,91486,3075574,0
91487,91487,3075605,0
91488,91488,3075639,0
91489,91489,3075674,0
91490,91490,3075706,0
91491,91491,3075744,0
91492,91492,3075773,0
91493,91493,3075807,0
91494,91494,3075843,0
91495,91495,3075874,0
91496,91496,3075909,0
91497,91497,3075942,0
91498,91498,3075975,0
91499,91499,3076012,0
91500,91500,3076044,0
91501,91501,3076077,0
91502,91502,3076109,0
91503,91503,3076143,0
91504,91504,3076179,0
91505,91505,3076209,0
91506,91506,3076245,0
91507,91507,3076279,0
91508,91508,3076310,0
91509,91509,3076349,0
91510,91510,3076378,0
91511,91511,3076412,0
91512,91512,3076447,0
91513,91513,3076479,0
91514,91514,3076513,0
91515,91515,3076546,0
91516,91516,3076580,0
91517,91517,3076618,0
91518,91518,3076647,0
91519,91519,3076683,0
91520,91520,3076715,0
91521,91521,3076748,0
91522,91522,3076785,0
91523,91523,3076815,0
91524,91524,3076850,0
91525,91525,3076884,0
91526,91526,3076916,0
91527,91527,3076953,0
91528,91528,3076984,0
91529,91529,3077017,0
91530,91530,3077052,0
91531,91531,3077083,0
91532,91532,3077119,0
91533,91533,3077152,0
91534,91534,3077184,0
91535,91535,3077222,0
91536,91536,3077252,0
91537,91537,3077286,0
91538,91538,3077321,0
91539,91539,3077352,0
91540,91540,3077387,0
91541,91541,3077419,0
91542,91542,3077453,0
91543,91543,3077490,0
91544,91544,3077520,0
91545,91545,3077555,0
91546,91546,3077589,0
91547,91547,3077621,0
91548,91548,3077658,0
91549,91549,3077689,0
91550,91550,3077724,0
91551,91551,3077757,0
91552,91552,3077789,0
91553,91553,3077826,0
91554,91554,3077857,0
91555,91555,3077890,0
91556,91556,3077927,0
91557,91557,3077957,0
91558,91558,3077994,0
91559,91559,3078026,0
91560,91560,3078059,0
91561,91561,3078097,0
91562,91562,3078126,0
91563,91563,3078162,0
91564,91564,3078193,0
91565,91565,3078227,0
91566,91566,3078262,0
91567,91567,3078294,0
91568,91568,3078328,0
91569,91569,3078364,0
91570,91570,3078395,0
91571,91571,3078430,0
91572,91572,3078462,0
91573,91573,3078496,0
91574,91574,3078531,0
91575,91575,3078563,0
91576,91576,3078598,0
91577,91577,3078632,0
91578,91578,3078663,0
91579,91579,3078700,0
91580,91580,3078731,0
91581,91581,3078765,0
91582,91582,3078799,0
91583,91583,3078831,0
91584,91584,3078867,0
91585,91585,3078899,0
91586,91586,3078932,0
91587,91587,3078968,0
91588,91588,3078999,0
91589,91589,3079035,0
91590,91590,3079067,0
91591,91591,3079101,0
91592,91592,3079136,0
91593,91593,3079168,0
91594,91594,3079202,0
91595,91595,3079235,0
91596,91596,3079270,0
91597,91597,3079304,0
91598,91598,3079335,0
91599,91599,3079370,0
91600,91600,3079405,0
91601,91601,3079436,0
91602,91602,3079471,0
91603,91603,3079504,0
91604,91604,3079537,0
91605,91605,3079575,0
91606,91606,3079605,0
91607,91607,3079640,0
91608,91608,3079672,0
91609,91609,3079706,0
91610,91610,3079742,0
91611,91611,3079773,0
91612,91612,3079806,0
91613,91613,3079842,0
91614,91614,3079873,0
91615,91615,3079909,0
91616,91616,3079940,0
91617,91617,3079975,0
91618,91618,3080010,0
91619,91619,3080041,0
91620,91620,3080077,0
91621,91621,3080108,0
91622,91622,3080142,0
91623,91623,3080179,0
91624,91624,3080210,0
91625,91625,3080243,0
91626,91626,3080278,0
91627,91627,3080311,0
91628,91628,3080346,0
91629,91629,3080377,0
91630,91630,3080411,0
91631,91631,3080447,0
91632,91632,3080478,0
91633,91633,3080514,0
91634,91634,3080546,0
91635,91635,3080580,0
91636,91636,3080615,0
91637,91637,3080646,0
91638,91638,3080681,0
91639,91639,3080714,0
91640,91640,3080747,0
91641,91641,3080785,0
91642,91642,3080814,0
91643,91643,3080850,0
91644,91644,3080884,0
91645,91645,3080915,0
91646,91646,3080950,0
91647,91647,3080982,0
91648,91648,3081016,0
91649,91649,3081052,0
91650,91650,3081083,0
91651,91651,3081120,0
91652,91652,3081152,0
91653,91653,3081183,0
91654,91654,3081221,0
91655,91655,3081251,0
91656,91656,3081286,0
91657,91657,3081320,0
91658,91658,3081352,0
91659,91659,3081387,0
91660,91660,3081419,0
91661,91661,3081452,0
91662,91662,3081488,0
91663,91663,3081520,0
91664,91664,3081555,0
91665,91665,3081587,0
91666,91666,3081620,0
91667,91667,3081657,0
91668,91668,3081688,0
91669,91669,3081723,0
91670,91670,3081756,0
91671,91671,3081789,0
91672,91672,3081825,0
91673,91673,3081856,0
91674,91674,3081890,0
91675,91675,3081925,0
91676,91676,3081957,0
91677,91677,3081995,0
91678,91678,3082024,0
91679,91679,3082058,0
91680,91680,3082094,0
91681,91681,3082124,0
91682,91682,3082160,0
91683,91683,3082193,0
91684,91684,3082225,0
91685,91685,3082263,0
91686,91686,3082293,0
91687,91687,3082329,0
91688,91688,3082362,0
91689,91689,3082394,0
91690,91690,3082429,0
91691,91691,3082461,0
91692,91692,3082495,0
91693,91693,3082530,0
91694,91694,3082563,0
91695,91695,3082596,0
91696,91696,3082629,0
91697,91697,3082664,0
91698,91698,3082699,0
91699,91699,3082730,0
91700,91700,3082764,0
91701,91701,3082799,0
91702,91702,3082830,0
91703,91703,3082868,0
91704,91704,3082898,0
91705,91705,3082932,0
91706,91706,3082967,0
91707,91707,3082999,0
91708,91708,3083034,0
91709,91709,3083065,0
91710,91710,3083100,0
91711,91711,3083137,0
91712,91712,3083167,0
91713,91713,3083201,0
91714,91714,3083234,0
91715,91715,3083268,0
91716,91716,3083305,0
91717,91717,3083335,0
91718,91718,3083370,0
91719,91719,3083403,0
91720,91720,3083436,0
91721,91721,3083471,0
91722,91722,3083503,0
91723,91723,3083537,0
91724,91724,3083573,0
91725,91725,3083604,0
91726,91726,3083638,0
91727,91727,3083671,0
91728,91728,3083705,0
91729,91729,3083741,0
91730,91730,3083771,0
91731,91731,3083807,0
91732,91732,3083839,0
91733,91733,3083873,0
91734,91734,3083908,0
91735,91735,3083939,0
91736,91736,3083973,0
91737,91737,3084009,0
91738,91738,3084040,0
91739,91739,3084078,0
91740,91740,3084108,0
91741,91741,3084143,0
91742,91742,3084177,0
91743,91743,3084208,0
91744,91744,3084244,0
91745,91745,3084276,0
91746,91746,3084310,0
91747,91747,3084347,0
91748,91748,3084377,0
91749,91749,3084412,0
91750,91750,3084446,0
91751,91751,3084477,0
91752,91752,3084513,0
91753,91753,3084544,0
91754,91754,3084579,0
91755,91755,3084615,0
91756,91756,3084646,0
91757,91757,3084681,0
91758,91758,3084713,0
91759,91759,3084747,0
91760,91760,3084782,0
91761,91761,3084813,0
91762,91762,3084848,0
91763,91763,3084882,0
91764,91764,3084914,0
91765,91765,3084951,0
91766,91766,3084981,0
91767,91767,3085015,0
91768,91768,3085051,0
91769,91769,3085082,0
91770,91770,3085118,0
91771,91771,3085150,0
91772,91772,3085183,0
91773,91773,3085221,0
91774,91774,3085250,0
91775,91775,3085285,0
91776,91776,3085318,0
91777,91777,3085352,0
91778,91778,3085387,0
91779,91779,3085418,0
91780,91780,3085454,0
91781,91781,3085488,0
91782,91782,3085519,0
91783,91783,3085555,0
91784,91784,3085587,0
91785,91785,3085620,0
91786,91786,3085656,0
91787,91787,3085687,0
91788,91788,3085721,0
91789,91789,3085755,0
91790,91790,3085788,0
91791,91791,3085827,0
91792,91792,3085856,0
91793,91793,3085890,0
91794,91794,3085925,0
91795,91795,3085956,0
91796,91796,3085992,0
91797,91797,3086024,0
91798,91798,3086056,0
91799,91799,3086093,0
91800,91800,3086125,0
91801,91801,3086159,0
91802,91802,3086192,0
91803,91803,3086224,0
91804,91804,3086261,0
91805,91805,3086292,0
91806,91806,3086327,0
91807,91807,3086360,0
91808,91808,3086393,0
91809,91809,3086428,0
91810,91810,3086460,0
91811,91811,3086496,0
91812,91812,3086529,0
91813,91813,3086561,0
91814,91814,3086597,0
91815,91815,3086629,0
91816,91816,3086661,0
91817,91817,3086698,0
91818,91818,3086730,0
91819,91819,3086765,0
91820,91820,3086796,0
91821,91821,3086830,0
91822,91822,3086867,0
91823,91823,3086897,0
91824,91824,3086931,0
91825,91825,3086966,0
91826,91826,3086997,0
91827,91827,3087035,0
91828,91828,3087065,0
91829,91829,3087100,0
91830,91830,3087135,0
91831,91831,3087167,0
91832,91832,3087201,0
91833,91833,3087234,0
91834,91834,3087267,0
91835,91835,3087304,0
91836,91836,3087335,0
91837,91837,3087371,0
91838,91838,3087402,0
91839,91839,3087435,0
91840,91840,3087472,0
91841,91841,3087502,0
91842,91842,3087537,0
91843,91843,3087571,0
91844,91844,3087603,0
91845,91845,3087639,0
91846,91846,3087670,0
91847,91847,3087704,0
91848,91848,3087740,0
91849,91849,3087771,0
91850,91850,3087805,0
91851,91851,3087838,0
91852,91852,3087872,0
91853,91853,3087909,0
91854,91854,3087938,0
91855,91855,3087974,0
91856,91856,3088007,0
91857,91857,3088039,0
91858,91858,3088076,0
91859,91859,3088107,0
91860,91860,3088140,0
91861,91861,3088177,0
91862,91862,3088208,0
91863,91863,3088242,0
91864,91864,3088275,0
91865,91865,3088309,0
91866,91866,3088346,0
91867,91867,3088375,0
91868,91868,3088411,0
91869,91869,3088444,0
91870,91870,3088477,0
91871,91871,3088515,0
91872,91872,3088543,0
91873,91873,3088580,0
91874,91874,3088613,0
91875,91875,3088644,0
91876,91876,3088680,0
91877,91877,3088712,0
91878,91878,3088746,0
91879,91879,3088782,0
91880,91880,3088813,0
91881,91881,3088849,0
91882,91882,3088881,0
91883,91883,3088914,0
91884,91884,3088950,0
91885,91885,3088981,0
91886,91886,3089016,0
91887,91887,3089049,0
91888,91888,3089082,0
91889,91889,3089119,0
91890,91890,3089149,0
91891,91891,3089183,0
91892,91892,3089218,0
91893,91893,3089250,0
91894,91894,3089284,0
